geotype,borough,geoid,bct2020,pop_20,pop_20p,hhpop_20,hhpop_20p,gq_20,gq_20p,instgq_20,instgq_20p,avhhsz_20,popu18_20,popu18_20p,hsp_20,hsp_20p,wnh_20,wnh_20p,bnh_20,bnh_20p,anh_20,anh_20p,onh_20,onh_20p,nh2pl_20,nh2pl_20p,hunits_20,hunits_20p,ochu_20,ochu_20p,vachu_20,vachu_20p
CT2020,Staten Island,36085017014,5017014,4327,1.0,"4,327",1.0,0,0.0,0,0.0,2.78,866,0.2,579,0.134,"3,315",0.7659999999999999,54,0.012,295,0.068,22,0.005,62,0.013999999999999999,1648,1.0,"1,559",0.946,89,0.054000000000000006
CT2020,Staten Island,36085017015,5017015,2713,1.0,"2,713",1.0,0,0.0,0,0.0,2.65,515,0.19,279,0.10300000000000001,"2,204",0.812,14,0.005,126,0.046,31,0.011000000000000001,59,0.022000000000000002,1069,1.0,"1,023",0.9570000000000001,46,0.043
CT2020,Staten Island,36085017016,5017016,4637,1.0,"4,634",0.9990000000000001,3,0.001,0,0.0,2.9,"1,012",0.218,489,0.105,"3,620",0.7809999999999999,14,0.003,405,0.087,9,0.002,100,0.022000000000000002,1645,1.0,"1,597",0.971,48,0.028999999999999998
CT2020,Staten Island,36085017300,5017300,2535,1.0,"2,535",1.0,0,0.0,0,0.0,2.67,558,0.22,533,0.21,804,0.317,511,0.20199999999999999,572,0.226,19,0.006999999999999999,96,0.038,979,1.0,948,0.968,31,0.032
CT2020,Staten Island,36085017600,5017600,4932,1.0,"4,922",0.998,10,0.002,0,0.0,2.81,906,0.184,302,0.061,"4,150",0.841,17,0.003,344,0.07,19,0.004,100,0.02,1854,1.0,"1,751",0.9440000000000001,103,0.055999999999999994
CT2020,Staten Island,36085017701,5017701,4724,1.0,"4,701",0.995,23,0.005,0,0.0,3.03,896,0.19,292,0.062,"3,369",0.713,40,0.008,894,0.18899999999999997,20,0.004,109,0.023,1639,1.0,"1,549",0.945,90,0.055
CT2020,Staten Island,36085017702,5017702,2353,1.0,"2,353",1.0,0,0.0,0,0.0,2.76,463,0.19699999999999998,183,0.078,"1,881",0.799,15,0.006,240,0.102,11,0.005,23,0.01,904,1.0,853,0.9440000000000001,51,0.055999999999999994
CT2020,Staten Island,36085018100,5018100,3569,1.0,"3,212",0.9,357,0.1,264,0.07400000000000001,2.42,581,0.163,350,0.098,"2,608",0.731,135,0.038,379,0.106,18,0.005,79,0.022000000000000002,1434,1.0,"1,330",0.927,104,0.073
CT2020,Staten Island,36085018701,5018701,1836,1.0,"1,836",1.0,0,0.0,0,0.0,2.84,407,0.222,364,0.198,"1,074",0.585,76,0.040999999999999995,240,0.131,26,0.013999999999999999,56,0.031,676,1.0,646,0.956,30,0.044000000000000004
CT2020,Staten Island,36085018703,5018703,3976,1.0,"3,761",0.946,215,0.054000000000000006,2,0.001,3.39,"1,010",0.254,573,0.14400000000000002,"1,753",0.441,266,0.067,"1,246",0.313,34,0.009000000000000001,104,0.026000000000000002,1176,1.0,"1,110",0.9440000000000001,66,0.055999999999999994
CT2020,Staten Island,36085018704,5018704,3780,1.0,"3,466",0.917,314,0.083,310,0.08199999999999999,2.89,800,0.212,423,0.11199999999999999,"2,272",0.601,90,0.024,884,0.23399999999999999,34,0.009000000000000001,77,0.02,1239,1.0,"1,198",0.9670000000000001,41,0.033
