borough,bin_no,house_no,street_name,job_no,zip_code,job_start_date,owners_business_type,non-profit,latitude,longitude
BRONX,2011408,446,CYRUS PLACE,210178412,10458,2022-06-14,CORPORATION,N,40.858666,-73.89183
BRONX,2015709,2731,KINGSBRIDGE TERRACE,220708134,10463,2022-06-14,INDIVIDUAL,N,40.871757,-73.903506
BRONX,2008584,1816,HARRISON AVENUE,220733384,10453,2022-06-14,INDIVIDUAL,N,40.850815,-73.913668
BRONX,2130750,1600,GRAND AVENUE,210180828,10453,2022-06-28,CORPORATION,Y,40.8465,-73.916612
BRONX,2010735,1432,VYSE AVE,210179581,10459,2022-06-28,CORPORATION,N,40.831065,-73.889349
BRONX,2016464,390,EAST MOSHOLU PARKWAY SOUTH,210182407,10458,2022-07-08,CORPORATION,N,40.869129,-73.881635
BRONX,2011421,4720,THIRD AVENUE,220671075,10458,2022-07-01,CORPORATION,N,40.859417,-73.891128
BRONX,2028960,2040,MCGRAW AVENUE,220651060,10462,2022-07-08,PARTNERSHIP,N,40.835303,-73.85697
BRONX,2001440,430,E 158 STREET,210180310,10451,2022-07-08,PARTNERSHIP,N,40.821971,-73.913781
BRONX,2129251,2071,BOGART AVENUE,210178207,10462,2022-07-15,INDIVIDUAL,N,40.853245,-73.861099
BRONX,2130573,1940,TURNBULL AVENUE,210181337,10473,2022-07-29,PARTNERSHIP,N,40.822911,-73.857365
BRONX,2026677,2234,BLACKROCK AVENUE,220585329,10472,2018-06-06,INDIVIDUAL,N,40.829159,-73.84955
BRONX,2129229,844,E 218 STREET,220655538,10467,2019-04-24,INDIVIDUAL,N,40.881524,-73.858993
BRONX,2057812,746,E 214 STREET,220599564,10467,2018-11-13,INDIVIDUAL,N,40.879336,-73.863113
BRONX,2129160,1230,PROSPECT AVENUE,220640466,10459,2018-11-14,INDIVIDUAL,N,40.82699,-73.898566
BRONX,2129104,2302,WEBSTER AVE,220632769,10458,2018-11-14,INDIVIDUAL,N,40.856435,-73.895449
BRONX,2128755,857,HORNADAY PLACE,220562898,10460,2018-11-14,INDIVIDUAL,N,40.846835,-73.882647
BRONX,2130395,718,EAST 221 ST,220492571,10467,2019-01-24,CORPORATION,N,40.884724,-73.861232
BRONX,2129375,1899,CROTONA AVE,220638987,10457,2019-03-26,INDIVIDUAL,N,40.84427,-73.892114
BRONX,2128919,3,ARMAND PLACE,220639263,10463,2018-10-15,INDIVIDUAL,N,40.876545,-73.900805
BRONX,2128558,2383,LORILLARD PLACE,220152732,10458,2019-04-17,INDIVIDUAL,N,40.8559,-73.889684
